<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220516,000000,978.0000000,978.0000000,942.8000000,960.0000000,41177
20220517,000000,961.0000000,968.8000000,955.0000000,963.6000000,26419
20220518,000000,963.6000000,970.0000000,921.2000000,955.0000000,51872
20220519,000000,951.0000000,955.0000000,932.8000000,951.0000000,22863
20220520,000000,955.0000000,955.0000000,915.0000000,920.0000000,53880
20220523,000000,930.0000000,939.6000000,886.0000000,912.2000000,44940
20220524,000000,915.8000000,922.6000000,896.0000000,908.0000000,19452
20220525,000000,908.4000000,917.8000000,886.2000000,913.0000000,21082
20220526,000000,912.8000000,915.0000000,892.4000000,904.0000000,27578
20220527,000000,905.2000000,911.8000000,895.0000000,905.6000000,20283
20220530,000000,913.0000000,927.0000000,900.0000000,900.6000000,19257
20220531,000000,906.0000000,907.6000000,871.8000000,888.0000000,20841
20220601,000000,888.0000000,909.8000000,880.0000000,890.4000000,22238
20220602,000000,894.8000000,894.8000000,880.0000000,882.2000000,14867
20220603,000000,879.0000000,937.0000000,866.0000000,879.8000000,140112
20220606,000000,880.0000000,907.0000000,853.6000000,860.0000000,101999
20220607,000000,869.2000000,888.0000000,843.6000000,850.0000000,67193
20220608,000000,854.0000000,881.0000000,851.2000000,861.8000000,40509
20220609,000000,870.8000000,881.0000000,854.2000000,859.0000000,39273
20220610,000000,874.4000000,874.4000000,841.4000000,847.0000000,23286
20220614,000000,857.0000000,859.4000000,839.4000000,848.6000000,16073
20220615,000000,851.8000000,875.0000000,841.0000000,849.6000000,27787
20220616,000000,850.0000000,852.0000000,842.8000000,846.0000000,25740
20220617,000000,849.0000000,854.6000000,837.0000000,844.4000000,39699
20220620,000000,844.6000000,860.0000000,841.4000000,855.0000000,27830
20220621,000000,860.8000000,888.2000000,860.0000000,876.0000000,44963
20220622,000000,879.6000000,897.8000000,864.4000000,871.4000000,37057
20220623,000000,877.8000000,919.6000000,870.8000000,894.8000000,38282
20220624,000000,900.0000000,938.0000000,895.6000000,914.0000000,43440
20220627,000000,916.2000000,928.6000000,872.2000000,891.6000000,41041
