<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160930,000000,5.3400000,5.3450000,5.1550000,5.2250000,1115000
20161003,000000,5.2500000,5.3500000,5.1650000,5.2500000,893000
20161004,000000,5.2950000,5.2950000,5.1200000,5.2050000,3170000
20161005,000000,5.1650000,5.2050000,5.0100000,5.0700000,1730000
20161006,000000,5.0950000,5.1450000,4.9300000,5.0900000,2589000
20161007,000000,5.0700000,5.1250000,4.9800000,5.1100000,2269000
20161010,000000,5.1400000,5.1650000,5.0800000,5.1500000,2234000
20161011,000000,5.1700000,5.5850000,5.1400000,5.5350000,9995000
20161012,000000,5.5750000,5.7700000,5.3900000,5.7050000,9457000
20161013,000000,5.7650000,5.8800000,5.6050000,5.7900000,8703000
20161014,000000,5.7950000,5.8000000,5.6250000,5.7800000,1283000
20161017,000000,5.7900000,5.8500000,5.7400000,5.8000000,503000
20161018,000000,5.7850000,5.9000000,5.7150000,5.8850000,3713000
20161019,000000,5.8900000,6.0000000,5.8100000,5.8700000,4514000
20161020,000000,5.8050000,5.9000000,5.7500000,5.8400000,1416000
20161021,000000,5.8500000,5.9050000,5.8000000,5.8700000,1267000
20161024,000000,5.8900000,5.8950000,5.6000000,5.8000000,2050000
20161025,000000,5.7500000,5.8750000,5.7350000,5.7700000,994000
20161026,000000,5.8050000,5.8500000,5.7500000,5.7800000,446000
20161027,000000,5.7650000,5.8300000,5.6600000,5.7850000,1374000
20161028,000000,5.8200000,6.2950000,5.8150000,6.1800000,5735000
20161031,000000,6.1600000,6.8800000,6.1600000,6.7000000,11995000
20161101,000000,6.7700000,6.9900000,6.6450000,6.7950000,10503000
20161102,000000,6.7600000,6.8350000,6.3900000,6.4200000,5461000
20161103,000000,6.4800000,6.5000000,6.3550000,6.4650000,1704000
20161107,000000,6.5050000,6.5400000,6.3700000,6.3850000,1638000
20161108,000000,6.4200000,6.4650000,6.2800000,6.3000000,1527000
20161109,000000,6.2550000,6.7500000,6.1400000,6.5000000,5061000
20161110,000000,6.5500000,6.7500000,6.4950000,6.6000000,2881000
20161111,000000,6.6200000,6.6200000,6.1100000,6.5500000,4341000
20161114,000000,6.5450000,6.7400000,6.3150000,6.7000000,3201000
20161115,000000,6.7400000,6.7950000,6.6250000,6.7000000,1377000
20161116,000000,6.7000000,6.8950000,6.6500000,6.8000000,2581000
20161117,000000,6.8000000,6.8850000,6.6150000,6.6700000,2200000
20161118,000000,6.7250000,6.8500000,6.6550000,6.7700000,2241000
20161121,000000,6.8000000,6.8050000,6.7500000,6.7900000,717000
20161122,000000,6.7950000,6.7950000,6.5900000,6.5950000,2789000
20161123,000000,6.6150000,6.6700000,6.5200000,6.5350000,1323000
20161124,000000,6.5500000,6.5550000,6.3500000,6.3900000,3222000
20161125,000000,6.3950000,6.4000000,6.2500000,6.3050000,1731000
20161128,000000,6.3450000,6.6000000,6.2500000,6.4950000,1906000
20161129,000000,6.5000000,6.5500000,6.3900000,6.4250000,1087000
20161130,000000,6.3900000,6.6900000,6.3900000,6.5050000,4317000
20161201,000000,6.5100000,6.8750000,6.5100000,6.6150000,2727000
20161202,000000,6.7000000,6.7100000,6.3100000,6.4250000,4633000
20161205,000000,6.4250000,6.6000000,6.4000000,6.5000000,1924000
20161206,000000,6.5800000,6.8000000,6.5000000,6.6700000,7859000
20161207,000000,6.7200000,6.7200000,6.5850000,6.6000000,2434000
20161208,000000,6.5900000,6.7000000,6.5000000,6.5700000,2371000
20161209,000000,6.5850000,6.5850000,6.3550000,6.4500000,4730000
20161212,000000,6.4850000,6.6350000,6.4050000,6.4650000,2810000
20161213,000000,6.5100000,6.6200000,6.4650000,6.5350000,2824000
20161214,000000,6.5750000,6.5900000,6.4250000,6.4950000,2475000
20161215,000000,6.5100000,6.6000000,6.4800000,6.6000000,1247000
20161216,000000,6.6200000,6.6450000,6.3700000,6.4500000,4674000
20161219,000000,6.4850000,6.5650000,6.4400000,6.5100000,1026000
20161220,000000,6.5350000,6.5850000,6.4850000,6.5050000,584000
20161221,000000,6.5250000,6.5750000,6.5000000,6.5300000,818000
20161222,000000,6.5150000,6.5650000,6.4000000,6.4650000,3962000
20161223,000000,6.4500000,6.5550000,6.4100000,6.5200000,1105000
20161226,000000,6.5200000,6.5800000,6.4700000,6.4800000,778000
20161227,000000,6.5000000,6.5250000,6.4350000,6.4600000,1151000
20161228,000000,6.4800000,6.5100000,6.4500000,6.4850000,577000
20161229,000000,6.5000000,6.5500000,6.4850000,6.5300000,1397000
20161230,000000,6.5200000,6.5850000,6.5100000,6.5850000,794000
20170103,000000,6.5900000,6.6000000,6.5050000,6.5400000,2940000
20170104,000000,6.5500000,6.5600000,6.5250000,6.5300000,462000
20170105,000000,6.5500000,6.5900000,6.5100000,6.5300000,1523000
20170106,000000,6.5800000,6.5800000,6.5350000,6.5550000,763000
20170109,000000,6.5600000,6.6350000,6.4950000,6.5550000,2514000
20170110,000000,6.5500000,6.6100000,6.5500000,6.5950000,1160000
20170111,000000,6.5750000,6.8000000,6.5750000,6.7500000,4298000
20170112,000000,6.8750000,7.3000000,6.8050000,6.9800000,5270000
20170113,000000,7.1050000,7.1050000,6.9450000,7.0100000,2180000
20170116,000000,7.0550000,7.1450000,6.9550000,7.0850000,2880000
20170117,000000,7.0900000,7.0900000,6.9150000,6.9600000,1889000
20170118,000000,6.9750000,7.0500000,6.8950000,6.9950000,1246000
20170119,000000,7.0450000,7.1500000,6.9700000,7.1050000,2640000
20170120,000000,7.1550000,7.1950000,7.0000000,7.0500000,2130000
20170123,000000,7.0600000,7.1000000,7.0200000,7.0750000,2851000
20170124,000000,7.1100000,7.2500000,7.0850000,7.0900000,4189000
20170125,000000,7.1400000,7.1900000,7.1000000,7.1350000,2116000
20170126,000000,7.1750000,7.1750000,7.0200000,7.0900000,2860000
20170127,000000,7.0950000,7.1200000,7.0000000,7.1100000,3041000
20170130,000000,7.1300000,7.1300000,7.0500000,7.1000000,2829000
20170131,000000,7.1000000,7.1200000,7.0100000,7.0800000,1511000
20170201,000000,7.0400000,7.0900000,7.0100000,7.0500000,2939000
20170202,000000,7.0750000,7.0750000,7.0200000,7.0700000,3135000
20170203,000000,7.0650000,7.1750000,7.0550000,7.1750000,2323000
20170206,000000,7.1800000,7.1950000,7.1000000,7.1500000,1038000
