<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20021227,000000,11123.9900000,11123.9900000,10830.0000000,11039.9900000,28
20021230,000000,11089.0000000,11089.0000000,10860.0000000,10860.0000000,8
20030104,000000,11000.0000000,11100.0000000,10997.0000000,10997.0000000,18
20030105,000000,11110.0000000,11110.0000000,11110.0000000,11110.0000000,2
20030108,000000,11199.9900000,11199.9900000,10010.0000000,10800.0000000,15
20030109,000000,10999.9900000,10999.9900000,10800.0000000,10989.0000000,55
20030110,000000,11197.9900000,11197.9900000,10900.0000000,10935.0000000,113
20030113,000000,11000.0000000,11047.9900000,11000.0000000,11008.0000000,75
20030114,000000,11000.0000000,11295.0000000,11000.0000000,11100.0000000,452
20030115,000000,11289.9900000,11289.9900000,11077.0000000,11154.9800000,117
20030116,000000,11200.0000000,11284.0000000,11200.0000000,11246.9900000,197
20030117,000000,11278.0000000,11278.0000000,11081.0000000,11190.0000000,48
20030120,000000,11274.9900000,11275.0000000,11111.1100000,11111.1100000,355
20030121,000000,11199.9900000,11199.9900000,10819.0000000,10980.0000000,223
20030122,000000,10900.0000000,11099.9900000,10825.0000000,10927.9900000,150
20030123,000000,10925.0000000,10969.9900000,10815.0000000,10884.9900000,162
20030124,000000,11148.8700000,11148.8700000,10850.0000000,10999.9900000,26
20030127,000000,10979.9900000,10979.9900000,10800.0000000,10849.9900000,172
20030128,000000,10998.9900000,10998.9900000,10840.0000000,10899.0000000,68
20030129,000000,10990.9900000,10990.9900000,10900.0000000,10938.0000000,4
20030130,000000,11099.9900000,11099.9900000,10900.0000000,11050.0000000,181
20030131,000000,11098.9900000,11098.9900000,10820.0000000,10820.0000000,15
20030203,000000,10800.0000000,10949.9900000,10800.0000000,10899.0000000,17
20030204,000000,10850.0000000,10997.0000000,10777.7700000,10850.0000000,139
20030205,000000,10994.9900000,10994.9900000,10800.0000000,10810.0000000,126
20030206,000000,10946.9900000,11100.0000000,10945.9900000,11049.6200000,177
20030207,000000,11098.9900000,11099.9900000,10980.0000000,11019.9800000,35
20030210,000000,11149.4300000,11149.4300000,11059.9900000,11060.0000000,165
20030211,000000,11169.4400000,11249.9900000,11081.0000000,11140.0000000,68
20030212,000000,11299.9900000,11299.9900000,10950.0200000,11000.0000000,140
20030213,000000,11100.0000000,11144.4000000,10951.0000000,11109.9800000,153
20030214,000000,11099.9900000,11129.9800000,10971.0000000,11046.9400000,51
20030217,000000,11147.9900000,11147.9900000,10970.0000000,10970.0000000,136
20030218,000000,11120.0000000,11184.0000000,10920.0000000,11000.0000000,115
20030219,000000,11098.9900000,11098.9900000,10983.0000000,11048.9900000,91
20030220,000000,11010.0000000,11272.9900000,11010.0000000,11150.0000000,291
20030221,000000,11120.0000000,11171.0000000,11000.0000000,11100.0000000,152
20030225,000000,11149.9900000,11150.0000000,11100.0000000,11135.0000000,209
20030226,000000,11249.9900000,11249.9900000,11130.0000000,11175.0000000,110
20030227,000000,11115.0000000,11300.0000000,11115.0000000,11262.0000000,602
20030228,000000,11255.0000000,11399.0000000,11250.0000000,11350.0000000,484
20030303,000000,11398.0000000,11699.9900000,11398.0000000,11600.0000000,452
20030304,000000,11650.0000000,11700.0000000,11550.0000000,11600.0000000,755
20030305,000000,11615.0000000,11790.0000000,11615.0000000,11770.0000000,380
20030306,000000,11770.0000000,12199.0000000,11760.0000000,11865.0000000,1148
20030307,000000,11880.0000000,12200.0000000,11880.0000000,12000.0000000,486
20030311,000000,12000.0000000,12245.0000000,11990.0000000,12001.0000000,64
20030312,000000,12021.0000000,12100.0000000,11700.0000000,11900.0000000,147
20030313,000000,11820.0000000,11860.0000000,11300.0000000,11779.9700000,204
20030314,000000,11508.0000000,11898.9800000,11505.0000000,11600.0000000,65
20030317,000000,11500.0000000,11500.0000000,11300.0000000,11429.0000000,30
20030318,000000,11251.0200000,11499.9900000,11243.0000000,11430.0000000,28
20030319,000000,11300.0000000,11400.0000000,11250.0200000,11400.0000000,168
20030320,000000,10900.0000000,11390.0000000,10900.0000000,11300.0000000,66
20030321,000000,11320.0000000,11440.0000000,11311.0000000,11440.0000000,65
20030324,000000,11490.0000000,11500.0000000,11200.0000000,11350.0000000,66
20030325,000000,11002.0100000,11300.0000000,11002.0100000,11250.0000000,21
20030326,000000,11060.0100000,11290.0000000,11060.0100000,11212.0000000,230
20030327,000000,10950.0100000,11299.9800000,10950.0100000,11245.0000000,35
20030328,000000,11290.0000000,11300.0000000,11290.0000000,11300.0000000,20
20030331,000000,10900.0100000,11250.0000000,10900.0100000,11199.9900000,33
20030401,000000,11100.0000000,11270.0000000,11100.0000000,11270.0000000,122
20030402,000000,11040.0200000,11300.0000000,11040.0200000,11200.0000000,108
20030403,000000,11175.0000000,11250.0000000,11175.0000000,11250.0000000,54
20030404,000000,11290.0000000,11290.0000000,11200.0000000,11250.0000000,90
20030407,000000,11260.0000000,11350.0000000,11250.0000000,11348.9900000,152
20030408,000000,11150.0300000,11399.9900000,11150.0300000,11390.0000000,25
20030409,000000,11380.0000000,11400.0000000,11333.0000000,11380.0100000,81
20030410,000000,11201.0100000,11400.0000000,11201.0100000,11320.0100000,270
20030411,000000,11789.9600000,11789.9600000,11370.0000000,11478.0000000,65
